Date,Julianday,Time,NO2,O3,PM10,CO,Temp,Hum,WS
19960119,19,22,31,22,18,0.4,-4.44999,84.699997,1.51
19960119,19,23,33,23,17,0.4,-4.65,84,1.76
19960119,19,24,28,27,15,0.4,-4.85001,84.699997,1.79
19960120,20,1,9,51,20,0.4,-4.94999,85.300003,1.82
19960120,20,2,8,52,18,0.3,-5.04999,86,1.85
19960120,20,3,5,55,12,0.3,-5.04999,86.300003,2.16
19960120,20,4,18,46,16,0.4,-5.04999,86.699997,2.47
19960120,20,5,30,39,23,0.6,-4.94999,87,2.78
19960120,20,6,22,44,18,0.7,-5.15,88,3.08
19960120,20,7,36,32,28,0.9,-5.35001,89,3.39
19960120,20,8,39,28,25,1.1,-5.44999,90,3.7
19960120,20,9,42,26,24,1.2,-5.54999,89.699997,4.01
19960120,20,10,47,28,19,1.6,-5.65,89.300003,4.32
19960120,20,11,47,29,22,1.4,-5.65,89,4.63
19960120,20,12,48,28,27,1.3,-5.54999,89,4.3
19960120,20,13,53,26,28,1.5,-5.44999,89,3.98
19960120,20,14,39,33,22,0.9,-5.35001,89,3.65
19960120,20,15,48,28,22,1.2,-5.25001,88.699997,3.61
19960120,20,16,48,28,19,1.4,-5.15,88.300003,3.56
19960120,20,17,37,35,21,0.9,-4.94999,88,3.52
19960120,20,18,32,39,20,0.8,-4.94999,87.300003,3.64
19960120,20,19,25,45,18,0.7,-4.94999,86.699997,3.77
19960120,20,20,26,44,17,0.5,-4.85001,86,3.89
19960120,20,21,20,46,14,0.4,-4.94999,86.699997,4.06
19960120,20,22,32,34,26,0.5,-5.04999,87.300003,4.23
19960120,20,23,19,48,19,0.3,-5.15,88,4.4
19960120,20,24,15,48,26,0.4,-5.15,88.699997,3.79
19960121,21,1,13,49,11,0.4,-5.15,89.300003,3.18
19960121,21,2,12,51,12,0.3,-5.15,90,2.58
19960121,21,3,11,53,11,0.2,-5.25001,91,2.47
19960121,21,4,12,52,10,0.3,-5.35001,92,2.37
19960121,21,5,23,44,11,0.4,-5.35001,93,2.27
19960121,21,6,33,34,13,0.6,-5.35001,92.300003,2.1
19960121,21,7,40,30,15,0.9,-5.35001,91.699997,1.93
19960121,21,8,47,25,16,1,-5.25001,91,1.76
19960121,21,9,54,19,15,1.5,-5.15,91,1.88
19960121,21,10,56,20,15,1.8,-5.04999,91,2.01
19960121,21,11,46,25,13,1.3,-4.94999,91,2.13
19960121,21,12,50,25,18,1.8,-4.85001,90.300003,2.13
19960121,21,13,51,24,17,1.4,-4.75001,89.699997,2.13
19960121,21,14,55,22,19,1.6,-4.54999,89,2.13
19960121,21,15,57,21,21,1.7,-4.94999,90.300003,2.22
19960121,21,16,54,23,20,1.9,-5.25001,91.699997,2.31
19960121,21,17,41,30,21,1.1,-5.54999,93,2.4
19960121,21,18,49,21,26,1,-5.85001,93.300003,2.22
19960121,21,19,39,28,24,1,-6.04999,93.699997,2.03
19960121,21,20,36,31,21,0.7,-6.25001,94,1.85
19960121,21,21,32,32,15,0.5,-6.35001,94,1.65
19960121,21,22,13,52,13,0.3,-6.44999,94,1.45
19960121,21,23,9,53,10,0.3,-6.44999,94,1.25
19960121,21,24,13,50,11,0.3,-6.54999,94,1.42
19960122,22,1,8,53,12,0.2,-6.54999,94,1.59
19960122,22,2,12,52,12,0.2,-6.54999,94,1.76
19960122,22,3,20,49,11,0.2,-6.75001,94,1.79
19960122,22,4,41,33,17,0.6,-6.94999,94,1.82
19960122,22,5,62,23,22,1.5,-7.04999,94,1.85
19960122,22,6,62,20,21,1.6,-7.04999,94,1.57
19960122,22,7,62,20,24,1.1,-6.94999,94,1.28
19960122,22,8,57,19,23,1,-6.85001,94,1
19960122,22,9,58,20,27,1.1,-6.75001,94,1
19960122,22,10,64,18,24,1,-6.65,94,1
19960122,22,11,60,15,32,1,-6.44999,94,1
19960122,22,12,59,15,26.8333,1.1,-6.25001,94,1
19960122,22,13,59,17,21.6667,1.4,-5.94999,94,1
19960122,22,14,69,14,16.5,1.7,-5.65,94,1
19960122,22,15,62,13,11.3333,1.4,-5.44999,94,1.23
19960122,22,16,52,17,6.16667,1.2,-5.25001,94,1.45
19960122,22,17,46,18,1,1,-5.04999,94,1.68
19960122,22,18,57,12,12,1.3,-5.04999,94,1.55
19960122,22,19,56,10,12,1,-4.94999,94,1.42
19960122,22,20,41,20,9,0.6,-4.85001,94,1.3
19960122,22,21,23,34,7,0.5,-4.94999,94.300003,1.58
19960122,22,22,15,46,14,0.2,-4.94999,94.699997,1.85
19960122,22,23,18,46,14,0.3,-4.94999,95,2.13
19960122,22,24,13,50,13,0.3,-5.15,95,1.86
19960123,23,1,8,50,6,0.2,-5.25001,95,1.58
19960123,23,2,9,49,5,0.2,-5.35001,95,1.3
19960123,23,3,16,46,5,0.3,-5.44999,94,1.41
19960123,23,4,41,32,7,0.6,-5.54999,93,1.52
19960123,23,5,53.5,23,11,1.2,-5.65,92,1.62
19960123,23,6,66,15,16,1.5,-5.75001,92,1.48
19960123,23,7,70,12,16,1.1,-5.75001,92,1.34
19960123,23,8,66,12,17,0.9,-5.75001,92,1.2
19960123,23,9,52,19,14,0.9,-5.75001,91.699997,1.7
19960123,23,10,52,20,13,0.9,-5.75001,91.300003,2.21
19960123,23,11,58,16,15,0.9,-5.65,91,2.72
19960123,23,12,53,17,13,0.9,-5.65,90.699997,3.01
19960123,23,13,56,19,14,1.2,-5.65,90.300003,3.29
19960123,23,14,69,13,21,1.8,-5.65,90,3.58
19960123,23,15,69,14,26,1.9,-5.75001,90,3.78
19960123,23,16,63,17,16,1.8,-5.85001,90,3.98
19960123,23,17,52,21,17,1.3,-5.94999,90,4.18
19960123,23,18,37,28,15,0.9,-5.94999,90,4.02
19960123,23,19,35,28,31,0.8,-5.94999,90,3.85
19960123,23,20,30,33,51,0.6,-5.94999,90,3.69
19960123,23,21,18,44,55,0.4,-5.85001,85,4.08
19960123,23,22,13,43,8,0.2,-5.75001,80,4.47
19960123,23,23,13,44,7,0.2,-5.54999,75,4.86
19960123,23,24,8,49,7,0.2,-5.85001,74.300003,4.86
19960124,24,1,17,43,18.5,0.1,-6.15,73.699997,4.86
19960124,24,2,27,35,30,0.1,-6.44999,73,4.86
19960124,24,3,27,34,45,0.1,-6.94999,75,4.6
19960124,24,4,41.5,21,52,0.4,-7.35001,77,4.33
19960124,24,5,56,16,51,0.9,-7.75001,79,4.06
19960124,24,6,65,14,60,1.1,-8.44999,80,4.47
19960124,24,7,55,21,29,0.7,-9.15,81,4.88
19960124,24,8,56,20,25,0.6,-9.75001,82,5.29
19960124,24,9,44,22,24,0.7,-9.75001,82.699997,5.01
19960124,24,10,39,24,21,0.6,-9.75001,83.300003,4.72
19960124,24,11,43,24,23,0.7,-9.65,84,4.44
19960124,24,12,45,24,27,0.8,-10.15,83,4.56
19960124,24,13,49,23,24,1.1,-10.55,82,4.69
19960124,24,14,62,19,25,1.6,-10.95,81,4.82
19960124,24,15,55,17,25,1.1,-11.45,82.300003,4.53
19960124,24,16,51,18,26,1,-11.95,83.699997,4.24
19960124,24,17,52,16,25,0.9,-12.45,85,3.96
19960124,24,18,51,15,26,1,-13.15,85.699997,3.96
19960124,24,19,54,12,27,1,-13.75,86.300003,3.96
19960124,24,20,51,13,24,0.7,-14.35,87,3.96
19960124,24,21,43,15,23,0.6,-14.65,86.699997,3.99
19960124,24,22,8,52,22,0.2,-14.95,86.300003,4.03
19960124,24,23,6,52,21,0.2,-15.25,86,4.07
19960124,24,24,10,48,20,0.2,-15.25,86,4.07
19960125,25,1,23,30,19,0.3,-15.25,86,4.07
19960125,25,2,25,28,22,0.5,-15.15,86,4.07
19960125,25,3,39,26,21,0.3,-15.65,85.699997,3.62
19960125,25,4,53,16,24,0.6,-16.15,85.300003,3.17
19960125,25,5,71,12,36,1.4,-16.65,85,2.72
19960125,25,6,72,12,35,1.5,-16.65,85,3.05
19960125,25,7,72,12,41,1.3,-16.65,85,3.37
19960125,25,8,71,14,41,1,-16.549999,85,3.7
19960125,25,9,67,15,38,1,-16.35,85.300003,3.53
19960125,25,10,69,16,37,1.2,-16.15,85.699997,3.37
19960125,25,11,71,17,38,1.2,-15.85,86,3.21
19960125,25,12,80,14,42,1.3,-14.85,86.300003,3.37
19960125,25,13,83,13,43,1.8,-13.75,86.699997,3.53
19960125,25,14,85,12,39,1.9,-12.65,87,3.7
19960125,25,15,78,12,35,1.5,-13.05,86.699997,3.53
19960125,25,16,75,11,36,1.4,-13.35,86.300003,3.37
19960125,25,17,67,11,34,1.2,-13.65,86,3.21
19960125,25,18,65,11,34,1.1,-14.25,85.699997,3.37
19960125,25,19,66,11,35,1.5,-14.75,85.300003,3.53
19960125,25,20,66,13,40,1,-15.25,85,3.7
19960125,25,21,61,15,37,0.8,-15.45,85.300003,3.42
19960125,25,22,39,17,22,0.4,-15.55,85.699997,3.15
19960125,25,23,28,26,21,0.4,-15.65,86,2.88
19960125,25,24,22,30,19,0.3,-16.049999,86,3
19960126,26,1,38,24.9167,30,0.3,-16.450001,86,3.13
19960126,26,2,45.5,24.9167,29,0.2,-16.75,86,3.25
19960126,26,3,53,24.9167,36,0.3,-17.15,86,3.13
19960126,26,4,73,12,63,0.7,-17.450001,86,3
19960126,26,5,88,17.3333,104,2,-17.75,86,2.88
19960126,26,6,99,17.3333,123,2.8,-17.85,85.300003,2.58
19960126,26,7,96,17.3333,117,2,-17.950001,84.699997,2.29
19960126,26,8,92,17.3333,127,1.7,-17.950001,84,2
19960126,26,9,91,17.3333,100,1.7,-17.65,84,2.29
19960126,26,10,97,11,95,1.8,-17.35,84,2.58
19960126,26,11,97,11,77,1.6,-16.950001,84,2.88
19960126,26,12,102,11,46,2.1,-15.55,84.300003,3.05
19960126,26,13,102,19,40,3,-14.05,84.699997,3.22
19960126,26,14,105,12,35,2.7,-12.55,85,3.38
19960126,26,15,104,11,31,2.4,-12.75,85,3.22
19960126,26,16,97,12,26,2.2,-12.85,85,3.05
19960126,26,17,92,10,47,1.5,-12.95,85,2.88
19960126,26,18,88,10,34,1.3,-13.65,85,2.88
19960126,26,19,82,9,32,0.9,-14.25,85,2.88
19960126,26,20,71,10,23,0.6,-14.85,85,2.88
19960126,26,21,55,16,18,0.4,-15.55,85,2.74
19960126,26,22,52,20.75,33,0.5,-16.15,85,2.6
19960126,26,23,48,25.5,34,0.4,-16.75,85,2.46
19960126,26,24,43,30.25,32,0.3,-17.15,85,2.9
19960127,27,1,33,35,21,0,-17.549999,85,3.33
19960127,27,2,23,38,23,0.2,-17.950001,85,3.76
19960127,27,3,22,39,17,0.2,-18.35,84.699997,3.63
19960127,27,4,25,35,25,0.2,-18.65,84.300003,3.51
19960127,27,5,32,29,26,0.4,-18.950001,84,3.38
19960127,27,6,39,27,32,0.7,-19.35,83.300003,3.43
19960127,27,7,41,25,37,0.8,-19.75,82.699997,3.47
19960127,27,8,40,27,43,1,-20.049999,82,3.52
19960127,27,9,44,26,50,1.3,-20.049999,81.699997,3.52
19960127,27,10,50,21,59,1.4,-20.049999,81.300003,3.52
19960127,27,11,52,20,62,1.6,-20.049999,81,3.52
19960127,27,12,63,16,75,1.7,-19.450001,81.699997,3.52
19960127,27,13,64,14,65,1.7,-18.85,82.300003,3.52
19960127,27,14,58,16,58.5714,1.5,-18.25,83,3.52
19960127,27,15,60,13,52.142899,1.5,-18.25,83,3.21
19960127,27,16,66,13,45.714298,2.2,-18.25,83,2.9
19960127,27,17,67,11,39.285702,1.8,-18.15,83,2.6
19960127,27,18,60,11,32.857101,1.5,-18.65,83.699997,2.54
19960127,27,19,60,11,26.4286,1.1,-19.15,84.300003,2.48
19960127,27,20,59,11,20,1.2,-19.549999,85,2.42
19960127,27,21,40,24,15,0.6,-18.65,84.699997,2.4
19960127,27,22,46,22,18,0.2,-17.75,84.300003,2.38
19960127,27,23,44,24,19,0.1,-16.85,84,2.37
19960127,27,24,32,32,19,0.1,-15.55,85.300003,2.46
19960128,28,1,18,46,21.1667,0.4,-14.25,86.699997,2.56
19960128,28,2,16,48,21.1667,0.2,-12.95,88,2.66
19960128,28,3,14,48,21.1667,0.2,-12.05,88.300003,2.62
19960128,28,4,15,47,28.6667,0.3,-11.15,88.699997,2.58
19960128,28,5,27,34,28.6667,0.4,-10.25,89,2.54
19960128,28,6,31,32,28.6667,0.6,-9.04999,90.300003,2.89
19960128,28,7,41,26,28.6667,0.9,-7.75001,91.699997,3.24
19960128,28,8,48,24,22.444401,1,-6.44999,93,3.6
19960128,28,9,48,26,19,1.1,-5.75001,93.300003,3.6
19960128,28,10,38,40,19,1,-5.04999,93.699997,3.6
19960128,28,11,34,42,19,0.9,-4.35001,94,3.6
19960128,28,12,41,37,19,1,-3.44999,93.699997,4.1
19960128,28,13,50,29,19,0.9,-2.54999,93.300003,4.6
19960128,28,14,48,30,19,1,-1.65,93,5.1
19960128,28,15,41,34,19,0.8,-1.44999,93,4.78
19960128,28,16,32,43,11.6667,0.6,-1.25001,93,4.47
19960128,28,17,43,35,11.6667,0.8,-0.949988,93,4.15
19960128,28,18,29,46,11.6667,0.5,-0.850012,93,4.31
19960128,28,19,43,35,11.6667,0.8,-0.65,93,4.47
19960128,28,20,50,28,11.6667,0.7,-0.449988,93,4.63
19960128,28,21,36,39,0,0.4,-0.65,92.699997,4.81
19960128,28,22,29,32,15,0.6,-0.850012,92.300003,4.99
19960128,28,23,20,40,16,0.5,-1.04999,92,5.18
19960128,28,24,16,42,24,0.4,-1.35001,91.699997,5.12
19960129,29,1,12,56,4,0.1,-1.54999,91.300003,5.06
19960129,29,2,11,56,4,0.2,-1.75001,91,5
19960129,29,3,35,41,4,0.5,-2.44999,91.300003,4.38
19960129,29,4,65,21,10.5,0.9,-3.04999,91.699997,3.76
19960129,29,5,85,14,28.5,2.2,-3.65,92,3.15
19960129,29,6,98,12,28.5,2.7,-3.94999,91.300003,3.45
19960129,29,7,73,17,10.5,1.3,-4.25001,90.699997,3.76
19960129,29,8,53,28,10.5,0.8,-4.44999,90,4.07
19960129,29,9,59,27,10.5,1,-4.44999,89.300003,4.36
19960129,29,10,65,25,3,1.2,-4.44999,88.699997,4.64
19960129,29,11,69,24,8,1.3,-4.35001,88,4.93
19960129,29,12,71,24,10,1.4,-4.04999,86.300003,4.46
19960129,29,13,78,21,12,1.8,-3.65,84.699997,3.99
19960129,29,14,73,22,10,1.8,-3.25001,83,3.52
19960129,29,15,76,21,15,1.8,-3.44999,83,3.22
19960129,29,16,76,19,14,1.8,-3.54999,83,2.93
19960129,29,17,49,33,8,1.2,-3.65,83,2.64
19960129,29,18,59,26,10,1.3,-3.85001,83.699997,2.19
19960129,29,19,47,32,10,0.7,-3.94999,84.300003,1.74
19960129,29,20,55,22,11,0.7,-4.04999,85,1.3
19960129,29,21,48,26,15,0.6,-4.35001,85.300003,1.45
19960129,29,22,18,54,5,0.2,-4.54999,85.699997,1.6
19960129,29,23,15.5,53,14,0.1,-4.75001,86,1.75
19960129,29,24,13,55,17,0.1,-4.94999,86.300003,2.05
19960130,30,1,18,50,13.75,0.3,-5.15,86.699997,2.36
19960130,30,2,7,62,10.5,0.2,-5.25001,87,2.66
19960130,30,3,12,60,7.25,0.3,-5.54999,88.300003,3.16
19960130,30,4,42,36,4,0.6,-5.85001,89.699997,3.66
19960130,30,5,40,43,6,1,-6.04999,91,4.15
19960130,30,6,57,30,9,1.3,-5.65,91,4.67
19960130,30,7,41.5,37,7,0.8,-5.25001,91,5.19
19960130,30,8,26,55,0,0.5,-4.85001,91,5.7
19960130,30,9,26,55,2,0.6,-4.35001,91.699997,6.59
19960130,30,10,34,48,4,0.7,-3.75001,92.300003,7.48
19960130,30,11,43,39,6,0.8,-3.15,93,8.36
19960130,30,12,48,36,7,1,-2.54999,93.699997,7.86
19960130,30,13,51,33,9,1.2,-1.94999,94.300003,7.36
19960130,30,14,58,26,7,1.4,-1.25001,95,6.86
19960130,30,15,51,28,8,1.2,-1.44999,92.699997,7.15
19960130,30,16,40,35,7,0.8,-1.65,90.300003,7.45
19960130,30,17,39,36,9,0.7,-1.85001,88,7.75
19960130,30,18,36,38,9,0.8,-1.65,89.300003,7.19
19960130,30,19,30,44,8,0.5,-1.44999,90.699997,6.63
19960130,30,20,18,57,9,0.2,-1.25001,92,6.07
19960130,30,21,23,59,6,0.2,-1.35001,78.300003,6.58
19960130,30,22,28,20,18,0.4,-1.44999,64.699997,7.09
19960130,30,23,33,33,26,0.4,-1.44999,51,7.59
19960130,30,24,17,48,15,0.3,-2.65,56,7.1
19960131,31,1,3,78,4,0.2,-3.75001,61,6.61
19960131,31,2,3,78,3,0.2,-4.85001,66,6.12
19960131,31,3,9,72,4,0.3,-5.44999,68.699997,5.99
19960131,31,4,23,60,5,0.4,-6.04999,71.300003,5.87
19960131,31,5,50,39,7,0.7,-6.54999,74,5.74
19960131,31,6,64,25,10,0.9,-7.15,76,5.56
19960131,31,7,52,37,11,0.7,-7.75001,78,5.38
19960131,31,8,40,43,8,0.5,-8.35001,80,5.19
19960131,31,9,37,47,9,0.5,-8.15,78.300003,5.07
19960131,31,10,33,50,15,0.4,-7.94999,76.699997,4.94
19960131,31,11,33,50,47,0.6,-7.65,75,4.82
19960131,31,12,40,47,55,0.7,-6.75001,71.300003,4.83
19960131,31,13,48,40,40,0.9,-5.85001,67.699997,4.83
19960131,31,14,78,22,44,1.8,-4.94999,64,4.84
19960131,31,15,78,19,37,1.6,-5.54999,67,4.66
19960131,31,16,73,20,23,1.4,-6.15,70,4.47
19960131,31,17,58,29,17,1.1,-6.65,73,4.28
19960131,31,18,59,27,14,1,-6.94999,75.300003,4.62
19960131,31,19,61,26,13,1.1,-7.25001,77.699997,4.97
19960131,31,20,47.5,34,9,0.8,-7.54999,80,5.31
19960131,31,21,34,44,7,0.6,-7.94999,82.699997,4.9
19960131,31,22,14,66,4,0.1,-8.35001,85.300003,4.5
19960131,31,23,4,75,4,0.2,-8.65,88,4.1
19960131,31,24,4,77,3,0.2,-8.65,89.699997,4.31
19960201,32,1,18,51,7,0.2,-8.65,91.300003,4.53
19960201,32,2,9,64,6,0.1,-8.65,93,4.75
19960201,32,3,13,63,6,0.2,-7.25001,93.699997,5.12
19960201,32,4,32,47,6,0.5,-5.85001,94.300003,5.49
19960201,32,5,54,34,10,1.2,-4.35001,95,5.86
19960201,32,6,66,26,15,1.5,-4.15,93.699997,5.77
19960201,32,7,57,29,16,1,-3.94999,92.300003,5.68
19960201,32,8,42,38,11,0.7,-3.65,91,5.59
19960201,32,9,39,40,8,0.8,-3.65,90.699997,6.12
19960201,32,10,44,38,9,0.7,-3.65,90.300003,6.66
19960201,32,11,48,37,9,0.9,-3.54999,90,7.19
19960201,32,12,53,33,11,0.9,-2.85001,87.300003,7
19960201,32,13,64,27,13,1.4,-2.15,84.699997,6.82
19960201,32,14,74,20,12,1.6,-1.35001,82,6.63
19960201,32,15,72,19,11,1.5,-1.15,81.300003,6.38
19960201,32,16,63,21,10,1.1,-0.850012,80.699997,6.12
19960201,32,17,53,30,9,0.8,-0.549994,80,5.86
19960201,32,18,70,23,10,1.2,-1.04999,76.300003,5.45
19960201,32,19,53,37,8,0.4,-1.44999,72.699997,5.05
19960201,32,20,36,45,8,0.4,-1.85001,69,4.64
19960201,32,21,31,49,8,0.3,-2.94999,71.699997,4.51
19960201,32,22,21,52,7,0.3,-3.94999,74.300003,4.39
19960201,32,23,22,49,8,0.3,-4.94999,77,4.27
19960201,32,24,23,48,8,0.2,-5.94999,78,4.02
19960202,33,1,12,65,8,0.2,-6.85001,79,3.77
19960202,33,2,18,59,8,0.2,-7.75001,80,3.52
19960202,33,3,31,49,5,0.3,-8.75001,83,3.21
19960202,33,4,82,19,17,1,-9.65,86,2.9
19960202,33,5,90,12,17,1.2,-10.55,89,2.6
19960202,33,6,114,14,27,3.2,-11.35,89,2.72
19960202,33,7,103,12,45,1.9,-12.15,89,2.84
19960202,33,8,80,20,71,1.2,-12.85,89,2.97
19960202,33,9,81,22,120,1.4,-12.55,85.699997,2.98
19960202,33,10,82,22,129,1.3,-12.25,82.300003,3
19960202,33,11,84,21,157,1.5,-11.85,79,3.01
19960202,33,12,93,20,176,2,-10.95,71.699997,3.18
19960202,33,13,103,16,184,2.8,-10.05,64.300003,3.35
19960202,33,14,121,15,210,3.6,-9.04999,57,3.52
19960202,33,15,118,12,160,2.5,-9.65,58.299999,3.09
19960202,33,16,101,11,130,2.1,-10.25,59.700001,2.66
19960202,33,17,89,10,84,1.6,-10.75,61,2.22
19960202,33,18,86.5,10,82,1.5,-11.65,67.699997,2.02
19960202,33,19,84,9,58,1.5,-12.45,74.300003,1.82
19960202,33,20,83,8,52,1.2,-13.25,81,1.63
19960202,33,21,76,9,41,0.9,-13.65,81.699997,1.76
19960202,33,22,31,48,9,0.3,-13.95,82.300003,1.9
19960202,33,23,17,60,7,0.1,-14.25,83,2.04
19960202,33,24,12,66,7,0.1,-14.95,84,1.86
19960203,34,1,71,9,53,0.7,-15.55,85,1.68
19960203,34,2,73,8,48,0.8,-16.15,86,1.49
19960203,34,3,72,8,33,0.6,-17.25,86,1.41
19960203,34,4,75,8,42,0.7,-18.35,86,1.33
19960203,34,5,83,9,62,1.2,-19.450001,86,1.25
19960203,34,6,114,13,140,2.8,-19.450001,87.300003,1.21
19960203,34,7,110,15,177,3.2,-19.35,88.699997,1.16
19960203,34,8,107,14,170,3.4,-19.25,90,1.12
19960203,34,9,97,14,140,3.5,-18.65,89.300003,1.26
19960203,34,10,77,14,66,1.7,-17.950001,88.699997,1.4
19960203,34,11,46,34,45,0.8,-17.25,88,1.54
19960203,34,12,38,44,33,0.6,-14.65,83.300003,2.39
19960203,34,13,38,45,38,0.8,-11.95,78.699997,3.25
19960203,34,14,31,52,29,0.6,-9.25001,74,4.11
19960203,34,15,26,55,24,0.6,-9.35001,72,4.77
19960203,34,16,18,63,20,0.3,-9.35001,70,5.43
19960203,34,17,16,64,9,0.3,-9.35001,68,6.09
19960203,34,18,14,67,5,0.3,-8.94999,70,5.88
19960203,34,19,12,67,5,0.3,-8.54999,72,5.67
19960203,34,20,13,64,8,0.3,-8.15,74,5.47
19960203,34,21,14,62,8,0.3,-7.75001,78.699997,5.65
19960203,34,22,72,10,35,0.7,-7.25001,83.300003,5.84
19960203,34,23,73,8,35,0.7,-6.75001,88,6.03
19960203,34,24,72,10,47,0.7,-6.44999,80.300003,6.43
19960204,35,1,5,76,3,0.2,-6.04999,72.699997,6.82
19960204,35,2,4,76,3,0.2,-5.65,65,7.22
19960204,35,3,5,75,3,0.2,-7.15,66,6.55
19960204,35,4,7,72,3,0.2,-8.54999,67,5.88
19960204,35,5,14,66,4,0.2,-9.94999,68,5.21
19960204,35,6,18,61,4,0.2,-10.85,69.699997,5.03
19960204,35,7,25,56,5,0.4,-11.75,71.300003,4.84
19960204,35,8,17,62,4,0.2,-12.55,73,4.66
19960204,35,9,22,58,5,0.4,-12.15,72.300003,4.84
19960204,35,10,20,60,5,0.4,-11.75,71.699997,5.03
19960204,35,11,21,58,6,0.5,-11.35,71,5.21
19960204,35,12,28,53,8,0.7,-10.65,69.300003,5.28
19960204,35,13,27,53,15,0.7,-9.94999,67.699997,5.34
19960204,35,14,36,44,22,0.9,-9.15,66,5.4
19960204,35,15,58,28,14,1.4,-10.15,67.300003,5.81
19960204,35,16,55,24,11,1.3,-11.05,68.699997,6.22
19960204,35,17,52,31,8,0.9,-11.95,70,6.63
19960204,35,18,43,36,9,0.7,-12.35,74.699997,5.84
19960204,35,19,60,23,10,1,-12.75,79.300003,5.06
19960204,35,20,54,29,11,1,-13.15,84,4.27
19960204,35,21,50,30,10,0.8,-12.75,84.699997,4.14
19960204,35,22,20,52,8,0.4,-12.35,85.300003,4.02
19960204,35,23,7,67,6,0.2,-11.95,86,3.89
19960204,35,24,6,74,6,0.2,-11.35,85.300003,4.23
19960205,36,1,7,69,8,0.1,-10.75,84.699997,4.57
19960205,36,2,7,69,5,0.1,-10.15,84,4.9
19960205,36,3,22,58,6,0.2,-11.05,82.300003,5.37
19960205,36,4,56,33,10,0.7,-11.95,80.699997,5.83
19960205,36,5,76,22,14,1.4,-12.85,79,6.3
19960205,36,6,79,22,15,1.6,-13.05,79,6.17
19960205,36,7,68,29,12,1.1,-13.25,79,6.05
19960205,36,8,61,31,12,0.9,-13.45,79,5.92
19960205,36,9,61,33,13,1.1,-13.15,78.300003,5.83
19960205,36,10,69,27,14,1.1,-12.85,77.699997,5.74
19960205,36,11,70,24,15,1.1,-12.45,77,5.65
19960205,36,12,57,32,13,1,-11.65,77,5.74
19960205,36,13,56,31,12,1.2,-10.75,77,5.83
19960205,36,14,50,36,10,1.1,-9.85001,77,5.92
19960205,36,15,44,37,8,0.9,-9.94999,77,5.8
19960205,36,16,38,42,8,0.7,-10.05,77,5.68
19960205,36,17,35,44,8,0.7,-10.05,77,5.56
19960205,36,18,45,37,8,0.8,-10.65,77,5.38
19960205,36,19,43,35,8,0.6,-11.15,77,5.2
19960205,36,20,49,31,9,0.7,-11.65,77,5.01
19960205,36,21,41,36,9,0.6,-12.25,77,4.76
19960205,36,22,30,45,8,0.3,-12.75,77,4.51
19960205,36,23,10,66,10,0.2,-13.25,77,4.27
19960205,36,24,6,70,8,0.1,-13.55,81,3.83
19960206,37,1,11,61,7,0.1,-13.85,85,3.4
19960206,37,2,9,63,7,0.1,-14.05,89,2.97
19960206,37,3,21,53,8,0.2,-14.55,88.699997,3.11
19960206,37,4,52,32,14,0.6,-14.95,88.300003,3.25
19960206,37,5,70,20,17,1.4,-15.35,88,3.38
19960206,37,6,94,15,22,2.4,-15.95,87.300003,2.94
19960206,37,7,98,13,24,1.8,-16.450001,86.699997,2.49
19960206,37,8,84,16,21,1.6,-16.950001,86,2.04
19960206,37,9,84,17,23,1.6,-16.549999,85.300003,2.12
19960206,37,10,88,17,24,1.9,-16.15,84.699997,2.19
19960206,37,11,87,16,27,1.9,-15.75,84,2.27
19960206,37,12,86,15,29,1.9,-14.15,79.699997,2.26
19960206,37,13,80,17,26,1.8,-12.55,75.300003,2.24
19960206,37,14,81.5,14,24,2.5,-10.95,71,2.23
19960206,37,15,83,11,23,1.9,-11.35,74,2.35
19960206,37,16,66,12,20,1.2,-11.65,77,2.48
19960206,37,17,77,12,22,1.9,-11.95,80,2.6
19960206,37,18,59,15,20,1.1,-12.85,82.699997,2.72
19960206,37,19,63,14,21,1.4,-13.75,85.300003,2.85
19960206,37,20,64,16,24,1.7,-14.65,88,2.98
19960206,37,21,62,14,22,1.1,-15.25,88,2.85
19960206,37,22,35,39,9,0.4,-15.75,88,2.72
19960206,37,23,24,48,8,0.2,-16.25,88,2.6
19960206,37,24,15,57,7,0.1,-16.549999,88,2.72
19960207,38,1,17,46,11,0.2,-16.85,88,2.85
19960207,38,2,26,36,13,0.2,-17.049999,88,2.98
19960207,38,3,43,27,14,0.4,-17.25,88,3.04
19960207,38,4,57,22,18,1,-17.450001,88,3.1
19960207,38,5,89,14,25,2.3,-17.549999,88,3.17
19960207,38,6,113,16,35,3.8,-17.85,88,2.81
19960207,38,7,98,12,26,2.1,-18.15,88,2.45
19960207,38,8,89,12,31,1.7,-18.450001,88,2.09
19960207,38,9,89,14,30,1.7,-17.15,88,2.28
19960207,38,10,88,13,28,1.4,-15.85,88,2.47
19960207,38,11,86,14,26,1.3,-14.45,88,2.65
19960207,38,12,68,19,21,1.1,-12.45,80,2.62
19960207,38,13,72,19,22,1.7,-10.35,72,2.58
19960207,38,14,76,15,23,2,-8.25001,64,2.54
19960207,38,15,73,17,18,1.5,-8.54999,69.300003,2.97
19960207,38,16,58,25,13,1.4,-8.85001,74.699997,3.39
19960207,38,17,42,33,14,1.1,-9.15,80,3.81
19960207,38,18,31,39,14,0.7,-9.25001,81.300003,4.24
